content,label1,label2
外观】车子的外观设计还是比较新颖的，而且它的整个嗯车的油漆漆面看上去也是有质感的,外观,外观设计风格
内饰】这款车的内饰看上去也是不错的，虽然内饰是偏棕色系的，但是比较沉稳大气,内饰,
性价比】这款车的性价比也是挺不错的，毕竟才20来万块钱的车子，买一个这样子嗯，性价比的，我觉得还是挺满意的,用车成本,价格
为什么选择这款车】这在我的预算范围内接近20多万，买一款车子的话还是挺不错的,其他信息,其他信息
最不满意】不满意的地方当然也有了，分两点吧，一个是后备箱的问题，虽然是七座的，第三排空间也比较大，但是后备箱放行李的话，还是有一些局促的，好就好在大部分我是一个人开车，第三排用的情况比较少，所以都是放倒的，第二点就是提车的时候，车子里味道比较大，现在几个月了，还是有一点的，老婆对这种气味比较敏感,空间,
空间】前排的空间比较宽大，后排也没什么压力，做起来比较舒服，但是第三排做大人的话，还是有一点局促的，有一些不舒服，主要是进出的话，不太方便后备箱的空间，在放倒第三排的情况下，还是非常大的，出门放行李的话，绰绰有余了，日常使用的话，完全足够,空间,
动力】对于我们年轻人来说，还是比较看重动力的表现的，我开车的时候，也会比较快一点，新能源汽车的优势在速度上面体现的非常好，超车就是轻松加愉快的，而且没有顿挫感,动力,综合动力
操控】其实操控的感觉，每个人感受都不一样吧，我老婆就觉得这台车比较大，不敢开，但是我认为比亚迪唐开起来还是非常方便的，而且配置比较齐全，油门刹车都挺灵敏的，底盘调校的比较扎实抓地力很好，跑高速的时候也不会打漂,操控,
舒适性】舒适性这方面也是车身大的优势体现了，因为空间宽敞，坐起来还是比较舒服的，再就是驾驶的视野很好，悬架调教的还不错，颠簸的地段，车内的感受也比较好，就是味道有一点强，希望能够慢慢的散掉吧,空间,
外观】外观真的很漂亮，非常的大气，车子的漆面非常亮，在太阳底下特别亮眼，车身的线条也很完美,外观,外观设计风格
最不满意】车子的性能方面完全没有问题，主要是前排的储物空间有一些少，尤其是驾驶为手机放的地方容易掉，储物格也比较窄，最后就是等车挺煎熬的,空间,
空间】其实大部分时间还是自己开车的，所以前排的空间足够大就好了，我的腿脚都可以轻松的伸展开，作为家用代步来说是绰绰有余了，后排坐人的话都可以翘着二郎腿了，特别是在第三排不坐人的情况下，第二排可以前后的移动和调整角度,空间,
最不满意】这台车的轮毂造型不是我喜欢的款式，朋友他们倒是挺喜欢的，可能我比较挑剔吧,外观,外观设计风格
空间】买车的时候还是优先考虑了空间，因为家里有萌娃，所以出门的时候东西带的比较多，婴儿车还是可以轻松放下的,空间,
动力】日常行驶来加速没有顿挫感，车子开起来还比较平稳，超车只要踩油门就好,动力,综合动力
操控】方向盘挺轻的，手感不错，转向比较精准，过弯也不会有很强的侧倾感，底盘的做工很扎实,操控,
外观】车子的颜值是越看越喜欢，非常的大气，侧面的比例也还不错，车子看起来很修长,外观,外观设计风格
内饰】内饰搭配上了超大的液晶屏，让车子的时尚感满满，颜色搭配很有层次感，比较有档次,内饰,
性价比】这车的价格在我的购车预算内同价位相比的话也比较有优势，外观好看，内部空间也大，性能好,用车成本,价格
为什么选择这款车】我对买车这件事还是很重视的，毕竟是一个大件，自驾了很多款车子，最终还是选择了比亚迪唐，就是看中他的大空间，还有低油耗以及安全性,空间,
最满意】对于这款车最满意的还是属于它的实用性，因为家里面两个小孩，所以还是考虑到要买一个七座的车型这一款的话刚好也符合我们的预算，而且也觉得主要非常的省油后期的话用车成本也不高，而且在配置上面来说也是非常齐全的,用车成本,价格
最主要的是它采用的是刀片电池，我觉得也非常值得信赖，毕竟买车安全是在第一位的，而且它也支持快充，即使在外面的话也可以用纯电模式，这样算下来的话费用也会很节省,动力,续航
空间来说的话也是非常的宽敞，平时的话就5座车使用，它的空间也是非常宽敞的,空间,
这样后备箱的空间也会变得非常的宽敞,空间,
空间】这款车的空间表现还是很不错的第二排的座椅都可以进行调解，这样可以给第三排的座椅舒适性会增加一些,空间,
而且第三排也可以完全放平平常用来当后备箱空间就非常的舒适宽敞,空间,
动力】动力来说的话，因为是新能源车，所以我觉得他起步和加速都是非常的平顺，也没有什么太大的顿挫感开起来的舒适度还是很高的,动力,综合动力
操控】方向盘也非常的轻便，无论是女士还是男士，开起来都不会觉得太累，底盘的稳定性和通过性也非常的不错,操控,
舒适性】对于这款车的舒适性，我个人感觉也是非常得好，因为它有座椅通风加热，这点我是非常喜欢的，因为可以增加它的舒适性，然后就是他的后排空间还是非常的宽敞乘坐的舒适感还是很不错的，而且第二排第三排都是有单独的空调出风口,空间,
内饰】内饰的话设计还是属于比较简约,内饰,
性价比】其实我觉得现在国产车的性价比都还是非常高的，因为首先他的空间，还有他的配置上面都还是非常的齐全的，然后就是在新能源的基础上面来说，我知道比亚迪也是非常领先的，所以对于这款车来说，我觉得他的性价比还是蛮高的，因为毕竟它纯电续航100公里,用车成本,价格
用于平常上下班代步是完全足够的，所以这样算下来，也相当于买了一个纯电的车型,动力,续航
后期养车费用也会觉得很低,用车成本,价格
最满意】唐DM-i驾驶体验感非常不错，主驾驶视野开阔，动力十足，不管任何路况都能轻松驾驭，而且方向盘很轻，操作很灵活，并没有开大车的笨重感，再加上车内辅助系统，各方面配置都很齐全，而且唐DM-i还是混动车型，不仅更省油，使用还更加经济，最关键还不用缴纳购置税,动力,综合动力
最不满意】最不满意的是等车，等的心急如焚，关键车价还没得优惠，你说气人不？不过还好经过2个多个月的漫长等待，不负期待让我真正感受到唐DM-i的驾驶魅力和使用经济性,其他信息,其他信息
空间】唐DM-i的乘坐空间非常宽松，第一排坐主副驾驶两人，第二排坐三人，第三排可以坐两个小孩或者两个身材娇小一些的大人都是没有问题，另外第三排也可以放倒，增加后备箱的空间,空间,
☆空间设计亮点：前排座椅的中控周围布置了很多置物空间，用起来很合理，放一些茶杯或者矿泉水等，而且扶手箱的储物空间也是大到惊人，可以放下我平时随身带的钱包或者雨伞等，非常的方便，而且私密性也还不错,空间,
动力】动力不仅强劲十足，输出也是很流畅的，轻轻松松120码没问题，而且提速很快，说超车就超车！,动力,综合动力
操控】操控性能这一块有惊艳到我，这是我意料之外的惊喜，因为订车之前我是没怎么留意操控性，只一味地关注油耗和颜值了，唐DM-i的操控很简单，功能齐全，很多的功能的操控直接用语音指令都能完成，超级解放双手，更安全的掌控方向盘就OK了,操控,
最满意】对于比亚迪唐这台车满意的地方还是比较多的，首先是油耗对于有这么大车型的SUV来说，油耗现在才7升左右，市区的话可能会多一些，整体是符合我心里的预期，还有就是车里的乘坐空间非常的大，储物空间也不错，空间的变化也很灵活，平常不用的时候可以把后片的座椅收起来，和5座车是一样的，也比较平整，放下几个行李箱是完全没问题的，平时坐在车里最后一排也会发现给了比较充裕的空间，腿部和头部都预留了活动的地方，最后就是外观设计了，我觉得是属于钢楼结合的感觉有一种正气凛然的感觉，从侧面看整个车体的线条比较修长而且很流畅，让车子有设计上的层次感，整个外形成就出了一种霸气的感觉，车尾收缩的也非常干练，而且前后的大灯都是LED光源，到了晚上有比较强烈的视觉冲击力，给我一种很深刻的印象，贯穿式的一体尾灯，让车子的设计有了很大意义上的创新，融合的非常巧妙，这就是我对于整台车子的感受,空间,
